longitude,latitude,no,no2,o3,co,so2,pm2_5,pm10,ch4,time,time_sin,time_cos
74.4,32,0.23111255,31.76068,45.27254,705.63306,36.974804,56.594166,92.0477,1275.7206,2019-10-07 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.4196096,37.28902,34.437614,764.1927,43.117706,58.439445,94.52679,1276.3105,2019-10-07 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.32149643,8.481787,121.63265,374.87213,11.034783,44.418594,72.06603,1267.575,2019-10-08 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.27811494,60.629623,39.981045,1521.7605,38.41454,114.586876,172.3654,1281.6339,2019-10-08 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,4.9899144,51.340233,13.325645,1120.8501,60.868053,78.2645,124.468765,1278.7977,2019-10-08 00:00:00,0.0,1.0
74.4,32,6.9202857,32.356953,59.81485,928.18353,48.780834,71.09757,114.046906,1274.7106,2019-10-08 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.5805667,4.254321,137.22263,339.684,12.218675,44.786987,75.74782,1264.752,2019-10-08 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.2393989,2.0743961,142.33286,252.642,7.0041237,39.122047,68.38007,1261.0746,2019-10-08 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,12.511134,95.2187,1.1610464,2611.321,66.80608,174.38104,257.9645,1281.2894,2019-10-08 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,58.15555,107.87607,0.32403803,3974.4373,104.57679,216.32779,318.07242,1281.1405,2019-10-08 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.18832296,2.141419,167.10094,351.85785,6.6080503,52.443687,83.74632,1261.4313,2019-10-09 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,20.464499,80.19948,0.2645713,2894.176,53.857094,198.30794,297.80417,1281.5135,2019-10-09 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,8.194991,76.5107,14.837557,2252.5818,43.763634,138.05942,205.62262,1278.5897,2019-10-09 00:00:00,0.0,1.0
74.4,32,6.253478,46.815083,82.631065,1698.5928,34.06567,115.07803,172.70729,1274.135,2019-10-09 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.3671758,3.7784064,182.25667,514.16815,9.996819,65.8237,103.02412,1264.399,2019-10-09 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.20284148,7.803664,140.84807,449.59335,9.218889,53.108257,82.901306,1266.5531,2019-10-09 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.18069813,36.432095,63.01943,1126.4337,23.652723,97.72036,147.44507,1278.805,2019-10-09 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,2.1150384,72.54235,9.447657,2043.0258,40.82232,151.38217,227.1546,1281.6427,2019-10-09 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,28.315083,84.002396,0.194294,2686.359,75.69183,188.25949,272.34283,1281.3187,2019-10-10 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.2110582,7.4027863,139.50725,422.6228,9.626383,40.83593,61.25367,1268.4883,2019-10-10 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.120743945,28.50178,70.5951,870.8211,23.049421,76.78368,112.36903,1279.3551,2019-10-10 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,19.50328,63.891735,8.191522,2485.8125,51.7968,225.92557,340.72827,1281.4795,2019-10-10 00:00:00,0.0,1.0
74.4,32,3.8583748,36.00827,92.86761,1476.0718,31.44412,144.08228,221.00989,1273.6436,2019-10-10 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.31435904,3.6079783,188.49538,506.35086,11.90644,71.15036,110.21654,1264.3009,2019-10-10 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.25148025,3.0439866,173.23311,376.60733,8.653177,51.888294,81.060745,1263.8857,2019-10-10 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,4.7626314,54.658363,24.34512,1562.9891,39.2344,134.69743,195.5069,1281.7638,2019-10-10 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.28448638,4.2324677,181.20703,431.10498,14.075792,60.987473,96.27152,1265.9904,2019-10-11 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.27226576,37.989067,32.321148,1165.3224,43.07509,113.92809,170.04213,1280.2435,2019-10-11 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,21.915792,82.05416,1.22e-05,2548.3162,94.25939,276.90674,398.68286,1281.3958,2019-10-11 00:00:00,0.0,1.0
74.4,32,10.682427,64.13117,59.42823,1886.5483,93.03996,199.3358,288.40424,1276.9048,2019-10-11 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.6580684,7.73053,198.26741,656.7701,26.280401,91.06518,136.91475,1268.3666,2019-10-11 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.19431141,11.943461,153.8381,583.6361,18.650566,76.10448,117.03124,1272.1768,2019-10-11 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.1122487,41.6768,74.7913,1283.0267,38.779,130.79787,194.76335,1280.5884,2019-10-11 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,0.1252701,32.17539,54.57456,1058.5485,40.159966,107.87821,160.18983,1278.8112,2019-10-11 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.18978526,2.359472,174.67845,360.156,9.530276,59.491474,95.777695,1266.231,2019-10-12 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.14723937,8.416802,153.24072,556.9738,12.258796,86.09545,134.23718,1270.8453,2019-10-12 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,39.556248,93.49012,0.184105,2997.2705,175.91295,201.58264,299.7681,1281.0388,2019-10-12 00:00:00,0.0,1.0
74.4,32,5.125142,46.527824,82.61495,1582.6798,66.69801,139.67032,214.20702,1276.1373,2019-10-12 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.36076954,4.1430044,185.10153,533.82794,15.360942,87.23173,141.17908,1267.698,2019-10-12 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.11677486,24.58706,86.51652,964.55005,17.980404,105.21115,158.05229,1277.7739,2019-10-12 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,0.42392686,51.25411,32.264606,1624.117,30.871456,139.77644,208.01717,1280.881,2019-10-12 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,8.587443,76.146965,0.8192693,2455.3022,50.67402,183.03334,271.43127,1281.5559,2019-10-12 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.2933298,3.622711,177.86476,473.51846,12.198899,76.16936,122.93022,1268.4119,2019-10-13 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.38507152,26.710642,38.884926,1412.3126,14.570618,176.13924,262.4007,1280.8009,2019-10-13 00:00:00,0.0,1.0
74.4,32,1.4936318,17.534864,91.31452,1214.2739,19.25302,157.66452,235.89691,1277.3246,2019-10-13 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.33477896,4.176243,183.41049,601.66473,17.510658,101.227165,158.64558,1269.3544,2019-10-13 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.16879085,9.002748,142.154,538.7185,12.243197,74.723236,115.318825,1272.9929,2019-10-13 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.06072014,17.4996,80.70577,825.87445,12.357384,101.46162,151.4544,1279.0043,2019-10-13 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,0.07241852,14.287716,67.1156,844.20215,9.659795,109.6863,165.0439,1279.404,2019-10-13 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.099714726,16.025045,61.223137,941.97644,10.164774,134.70303,205.21432,1280.1226,2019-10-13 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.19671376,3.0335484,188.95576,480.0295,12.687724,83.262634,137.93668,1268.276,2019-10-14 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.4493452,58.157547,19.85588,1803.6611,40.72735,155.54286,232.39993,1280.7456,2019-10-14 00:00:00,0.0,1.0
74.4,32,3.398935,32.812492,81.27777,1473.2495,28.107994,147.68024,220.97758,1278.0082,2019-10-14 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.4194007,5.186499,190.37218,678.26013,12.997174,107.34249,165.12955,1270.5913,2019-10-14 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.2452829,13.457339,133.06946,647.743,17.137018,100.31416,162.23419,1274.2305,2019-10-14 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.07979964,16.088097,90.33742,755.7255,10.94773,104.27515,160.76437,1276.8539,2019-10-14 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,0.10960264,18.64706,74.602036,806.95264,12.441501,102.59594,159.38786,1277.6941,2019-10-14 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.21140637,29.796797,51.962933,1077.4398,20.785507,118.07832,181.62843,1279.4744,2019-10-14 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.31940743,3.1870873,154.6475,538.465,8.376594,103.158,164.65369,1270.8936,2019-10-15 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.36849883,31.512442,31.152699,1237.932,18.033894,146.32677,219.63478,1280.932,2019-10-15 00:00:00,0.0,1.0
74.4,32,1.7464004,16.800766,72.53261,1096.1683,13.839457,141.66031,217.21628,1278.8533,2019-10-15 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.2757126,3.5512905,171.91118,488.82074,9.298537,90.43285,152.39143,1268.9275,2019-10-15 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.18125519,28.126804,44.03582,1234.2992,13.197161,146.71817,226.75577,1280.159,2019-10-15 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.15730137,9.567177,137.39667,609.516,10.067578,110.23811,172.63739,1273.2333,2019-10-15 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.06844942,16.340912,88.50594,824.8357,10.923497,126.10466,191.38014,1277.8323,2019-10-15 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,0.124573775,23.863302,58.064053,1071.0088,12.562106,138.88347,212.1626,1279.6508,2019-10-15 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.237101,3.5677037,174.93826,508.77838,7.9398546,94.832535,157.52141,1269.3716,2019-10-16 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.229511,36.161648,37.65848,1467.7346,21.685446,165.76056,258.572,1280.2705,2019-10-16 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.22547226,34.74443,36.98568,1327.9602,22.473984,153.65482,242.82932,1280.7714,2019-10-16 00:00:00,0.0,1.0
74.4,32,1.9547429,21.436853,79.48281,1148.7687,18.050037,143.1189,229.22299,1278.24,2019-10-16 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.31623912,3.6826475,168.98233,540.6391,8.850517,102.43004,168.94571,1270.1759,2019-10-16 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.20082211,11.037012,139.43382,647.9532,12.883823,120.04065,199.26428,1273.9403,2019-10-16 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.10946337,26.660955,72.62992,1077.2709,18.843855,145.62347,228.26567,1279.4263,2019-10-16 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,0.17826097,35.889854,43.403584,1402.6201,21.652578,165.63312,256.93924,1280.1802,2019-10-16 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.2799254,4.1190825,158.69563,496.25394,6.2359304,93.934845,153.75987,1270.5022,2019-10-17 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.68184817,39.4797,26.696054,1488.8088,22.013569,173.76851,269.3211,1281.0892,2019-10-17 00:00:00,0.0,1.0
74.4,32,1.7735573,20.183279,73.10199,1175.7393,14.568934,154.96323,246.77821,1278.447,2019-10-17 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.31897223,3.1042461,137.03117,447.94208,3.7206404,93.27872,151.70749,1270.6099,2019-10-17 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.047977265,5.8900223,122.11323,469.09607,5.2227798,93.73658,143.6447,1270.9348,2019-10-17 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.09414407,13.5924225,77.895096,617.17145,8.891601,103.922905,160.95349,1276.5808,2019-10-17 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,0.13926637,24.072395,59.1614,902.6905,15.992794,128.04959,199.6211,1279.345,2019-10-17 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.17129764,27.528027,49.47182,1050.6936,16.763773,141.16173,218.58417,1279.7803,2019-10-17 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.4722871,3.4618318,119.16784,303.81207,3.618419,55.991356,91.89423,1267.2583,2019-10-18 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.07534311,20.088213,46.285,795.484,11.439352,112.20664,175.68732,1277.6104,2019-10-18 00:00:00,0.0,1.0
74.4,32,0.8562097,9.097095,79.99273,453.99042,5.3021493,65.957466,105.18525,1272.0432,2019-10-18 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.30541116,3.516183,141.55763,347.51364,5.434731,70.3758,114.333664,1267.197,2019-10-18 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.1556998,10.312374,106.472015,430.6563,12.539278,68.44371,108.82595,1271.1477,2019-10-18 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.06350547,13.985883,74.401146,500.77625,12.27271,57.169544,89.69089,1274.903,2019-10-18 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,0.107513644,18.311935,52.3464,571.17883,13.416366,54.033894,84.813225,1277.5217,2019-10-18 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.13648105,21.006886,43.262646,620.36755,18.10463,53.655163,83.35428,1278.5431,2019-10-18 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.20315483,2.4164438,129.67319,274.3066,3.657135,43.278835,82.38024,1266.8698,2019-10-19 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.40359396,33.77176,25.431427,908.9081,26.048952,59.648903,93.270035,1279.0729,2019-10-19 00:00:00,0.0,1.0
74.4,32,3.0211055,18.438334,54.144714,763.9201,19.579182,59.751335,94.8418,1277.8662,2019-10-19 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.5356185,3.9556437,127.3662,396.17172,6.083991,46.541256,81.01598,1270.5334,2019-10-19 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.193441,7.5327215,107.503944,362.17288,8.312822,45.46706,74.72936,1270.6388,2019-10-19 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.15124328,21.821703,66.87853,639.48376,20.570478,57.6959,89.71847,1276.4897,2019-10-19 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,0.2790898,32.82956,41.678284,844.71136,30.697094,64.47915,100.17305,1277.8882,2019-10-19 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.4643141,38.05612,31.699673,936.4823,37.195263,67.0232,104.39853,1278.075,2019-10-19 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,43.089573,76.66538,0.032988723,2868.3867,126.498436,169.82588,255.17723,1281.4594,2019-10-20 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.31446347,13.724209,100.95365,495.38968,14.723253,49.814957,81.47153,1273.6824,2019-10-20 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.40442955,54.980267,30.904427,1357.5516,47.894264,95.659775,147.3753,1280.2592,2019-10-20 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,2.9223657,57.667503,4.371775,1502.4747,55.26871,102.26839,158.79514,1280.4268,2019-10-20 00:00:00,0.0,1.0
74.4,32,4.274642,28.222239,64.6788,1041.8682,36.589733,84.50029,132.67212,1276.5591,2019-10-20 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.3881354,3.0334885,137.5906,349.3641,8.674903,48.118343,83.42418,1267.823,2019-10-20 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.21756889,2.1451619,138.94826,286.97693,6.590085,41.44101,75.94307,1267.2264,2019-10-20 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,12.8698845,78.99041,0.32957387,2196.453,86.051025,140.49512,213.05278,1281.3615,2019-10-20 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.4642793,4.158068,155.3043,429.64194,9.915487,54.798744,93.24009,1268.5217,2019-10-21 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,76.366714,94.163025,1.22e-05,3898.5972,180.76553,213.04636,318.34344,1281.3953,2019-10-21 00:00:00,0.0,1.0
74.4,32,19.873312,87.98219,54.40664,2653.2292,103.625046,174.539,262.80945,1278.8934,2019-10-21 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.22533299,2.017807,139.5488,264.2192,5.6216264,39.5011,69.0615,1266.47,2019-10-21 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.35471147,12.539208,100.26299,426.9333,11.010691,43.43955,66.57866,1272.4586,2019-10-21 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.30833575,43.033356,41.813652,1004.5097,39.878925,69.73562,103.95678,1279.0342,2019-10-21 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.6405579,61.322178,15.013298,1457.9777,63.021935,93.00014,136.99829,1280.4781,2019-10-21 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,3.3702464,59.99224,13.569159,1516.6643,65.06971,97.77781,144.83954,1280.3014,2019-10-21 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.44822884,4.062962,147.71436,334.9916,8.150564,37.559807,63.821342,1267.8715,2019-10-22 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.05737775,31.801489,34.334377,914.30945,45.259357,100.74154,153.41249,1280.2001,2019-10-22 00:00:00,0.0,1.0
74.4,32,3.0451987,20.105656,63.790485,783.81793,34.20633,87.80341,135.5229,1278.1283,2019-10-22 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.49589276,4.086828,148.99382,420.82156,11.790013,52.800102,84.4311,1270.7168,2019-10-22 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.21857858,11.555013,110.37349,470.14905,12.281078,65.00961,102.081696,1275.0652,2019-10-22 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.021307755,25.721395,57.827892,808.31464,29.965807,118.383316,179.14503,1281.2656,2019-10-22 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,0.15040769,42.12402,23.654428,1155.1522,46.587387,171.78291,256.36935,1281.6361,2019-10-22 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.93837684,60.906357,6.084252,1447.4869,71.841675,180.1157,271.41568,1281.3032,2019-10-22 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.18470204,2.6332736,161.33884,410.05304,8.100846,64.73882,116.17436,1269.4279,2019-10-23 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.28466046,38.72957,40.282906,1207.2855,24.542078,99.194016,154.88928,1278.8885,2019-10-23 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,29.87779,75.38838,0.23009771,3291.124,59.94806,238.90082,355.20447,1281.7802,2019-10-23 00:00:00,0.0,1.0
74.4,32,6.1564093,56.511948,65.706535,2612.8823,33.45847,214.95877,318.70108,1280.4792,2019-10-23 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.46793503,5.184132,175.82004,659.26056,11.523736,84.523285,136.51978,1272.4705,2019-10-23 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.13982344,7.968086,128.5811,436.98892,8.9008045,75.24764,127.08836,1271.584,2019-10-23 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.20639277,33.129147,63.132973,951.1231,25.35205,91.616875,145.24872,1278.6467,2019-10-23 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,0.40777194,40.141304,29.556137,1269.211,21.816914,97.54191,152.59921,1279.203,2019-10-23 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.22749163,2.5348983,156.30711,347.56595,7.498937,61.933437,123.95934,1268.0983,2019-10-24 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.7815629,44.59091,16.432835,1602.5221,16.903608,137.30014,218.0048,1280.4368,2019-10-24 00:00:00,0.0,1.0
74.4,32,2.9510546,22.936365,59.69097,1262.6827,13.56176,131.57507,216.71324,1279.0818,2019-10-24 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.43224803,4.00201,146.58368,470.94803,7.1148405,73.126335,134.04779,1270.2922,2019-10-24 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,18.32272,64.58849,0.26488465,2342.9392,43.818214,133.38593,207.46234,1281.0653,2019-10-24 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.27519035,14.162114,109.72719,542.75256,12.946215,65.966515,117.1765,1274.0833,2019-10-24 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.33061838,46.06532,39.00207,1249.5535,29.095531,95.009964,155.46683,1279.795,2019-10-24 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,4.4008174,65.4221,2.8305542,1864.0432,39.15725,116.14315,182.5175,1280.7145,2019-10-24 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.36334598,3.754352,159.85497,510.52518,6.8023267,80.0772,141.93674,1269.7003,2019-10-25 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.36815065,43.405125,37.427387,1252.211,27.368906,83.7078,125.26399,1280.1357,2019-10-25 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,7.7510095,63.706303,1.9531883,2201.85,32.572746,192.65665,299.58286,1280.7719,2019-10-25 00:00:00,0.0,1.0
74.4,32,5.129738,40.95366,62.958324,1791.0237,24.124836,180.56053,287.03973,1279.3053,2019-10-25 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.19730563,2.2451417,140.6409,271.8395,4.6370134,42.899155,79.55082,1267.4498,2019-10-25 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.16140974,8.567575,118.69504,401.8177,7.666905,54.90152,89.89297,1271.5652,2019-10-25 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.15848513,22.238028,69.63754,704.03986,14.61336,60.60045,94.00468,1277.1779,2019-10-25 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,4.416972,67.3131,2.5721803,1989.7664,41.104748,117.97938,173.2017,1281.3715,2019-10-25 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.22602932,2.634272,172.01997,377.68738,9.476798,45.811195,75.99503,1269.7462,2019-10-26 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,20.945803,87.810745,0.27303174,2956.1616,88.22163,164.50409,239.9192,1281.5723,2019-10-26 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,5.329446,53.998947,6.396621,2108.291,18.667276,176.12294,263.8332,1281.3635,2019-10-26 00:00:00,0.0,1.0
74.4,32,2.983782,27.144531,75.77017,1531.2859,14.370619,153.51291,235.05882,1278.5928,2019-10-26 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.48624855,4.7925844,168.21014,494.3455,13.262058,61.453526,97.6646,1270.5697,2019-10-26 06:00:00,1.0,-1.6081226496766366e-16
